LONGITUD,LATITUD
-102.306133,21.900157
-102.296966,21.878212
-102.296563,21.881106
-102.290744,21.894532
-102.299527,21.887442
-102.296185,21.892978
-102.291779,21.887614
-102.306034,21.878454
-102.284107,21.888799
-102.289061,21.896591
-102.308721,21.896178
-102.299491,21.877609
-102.304678,21.897291
-102.300780,21.888492
-102.291433,21.885332
-102.295751,21.877893
-102.292927,21.891703
-102.293670,21.888534
-102.295418,21.887746
-102.290326,21.896878
-102.292634,21.900617
-102.293670,21.888534
-102.295219,21.887946
-102.279494,21.897998
-102.287092,21.897822
-102.297820,21.884514
-102.295948,21.899678
-102.302084,21.902916
-102.293748,21.878945
-102.292634,21.900617
-102.289911,21.881791
-102.295932,21.878450
-102.298102,21.899104
-102.304256,21.891136
-102.291647,21.900886
-102.293748,21.878945
-102.289006,21.883019
-102.281205,21.896862
-102.292842,21.891208
-102.298848,21.884710
-102.297412,21.885662
-102.291219,21.879182
-102.288690,21.888388
-102.295948,21.899678
-102.290838,21.890132
-102.289345,21.893855
-102.292634,21.900617
-102.305868,21.899485
-102.292856,21.876192
-102.298927,21.877703
-102.292634,21.900617
-102.303374,21.891830
-102.301644,21.877466
-102.301175,21.877144
-102.309837,21.893866
-102.279494,21.897998
-102.298824,21.884707
-102.296216,21.901554
-102.290320,21.882652
-102.295061,21.873087
-102.284553,21.896296
-102.297369,21.882697
-102.304118,21.896233
-102.289911,21.881792
-102.297823,21.883816
-102.290322,21.882652
-102.294801,21.878163
-102.299274,21.882933
-102.290320,21.882652
-102.292043,21.880185
-102.289911,21.881791
-102.300985,21.895693
-102.304678,21.897291
-102.283987,21.894497
-102.302026,21.875679
-102.291558,21.885263
-102.294140,21.891462
-102.297284,21.879385
-102.292444,21.881318
-102.288913,21.896166
-102.298952,21.877742
-102.291094,21.884310
-102.302084,21.902916
-102.297720,21.878034
-102.291852,21.879142
-102.279790,21.897682
-102.299637,21.887900
-102.299214,21.893661
-102.279494,21.897998
-102.294384,21.885553
-102.291853,21.879144
-102.288589,21.895171
-102.290416,21.893532
-102.304678,21.897291
-102.295932,21.878450
-102.290758,21.892355
-102.300982,21.880104
-102.306280,21.900301
-102.296489,21.884470
-102.293804,21.892581
